    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
84  ,Color          ,Chris Miller                    ,93.0    ,692.0                 ,Eric Idle                   ,3000.0                ,320706665.0,Adventure|Animation|Comedy|Family|Fantasy                       ,Justin Timberlake          ,211971.0       ,Rupert Everett               ,English   ,USA                 ,PG            ,160000000.0  ,2007.0    ,795.0                 ,6.1       ,1.85        ,0.0
85  ,Color          ,Duncan Jones                    ,123.0   ,648.0                 ,Callum Rennie               ,3000.0                ,46978995.0 ,Action|Adventure|Fantasy                                        ,Dominic Cooper             ,111609.0       ,Ruth Negga                   ,English   ,USA                 ,PG-13         ,160000000.0  ,2016.0    ,716.0                 ,7.3       ,2.35        ,89000.0
86  ,Color          ,Alan Taylor                     ,126.0   ,2000.0                ,Emilia Clarke               ,24000.0               ,89732035.0 ,Action|Adventure|Sci-Fi                                         ,J.K. Simmons               ,188457.0       ,Matt Smith                   ,English   ,USA                 ,PG-13         ,155000000.0  ,2015.0    ,10000.0               ,6.6       ,2.35        ,82000.0
87  ,Color          ,Michael Apted                   ,113.0   ,59.0                  ,Shane Rangi                 ,531.0                 ,104383624.0,Adventure|Family|Fantasy                                        ,Bruce Spence               ,106446.0       ,Laura Brent                  ,English   ,USA                 ,PG            ,155000000.0  ,2010.0    ,82.0                  ,6.3       ,1.78        ,11000.0
88  ,Black and White,Michael Bay                     ,184.0   ,691.0                 ,Jaime King                  ,3000.0                ,198539855.0,Action|Drama|History|Romance|War                                ,Jennifer Garner            ,254111.0       ,Mako                         ,English   ,USA                 ,PG-13         ,140000000.0  ,2001.0    ,961.0                 ,6.1       ,2.35        ,0.0
89  ,Color          ,Michael Bay                     ,144.0   ,581.0                 ,Michael O'Neill             ,662.0                 ,318759914.0,Action|Adventure|Sci-Fi                                         ,Zack Ward                  ,513158.0       ,Kevin Dunn                   ,English   ,USA                 ,PG-13         ,150000000.0  ,2007.0    ,599.0                 ,7.1       ,2.35        ,8000.0
90  ,Color          ,Oliver Stone                    ,206.0   ,591.0                 ,Angelina Jolie Pitt         ,12000.0               ,34293771.0 ,Action|Adventure|Biography|Drama|History|Romance|War            ,Anthony Hopkins            ,138863.0       ,Brian Blessed                ,English   ,Germany             ,R             ,155000000.0  ,2004.0    ,11000.0               ,5.5       ,2.35        ,0.0
91  ,Color          ,David Yates                     ,138.0   ,687.0                 ,Daniel Radcliffe            ,21000.0               ,292000866.0,Adventure|Family|Fantasy|Mystery                                ,Robert Pattinson           ,355137.0       ,Fiona Shaw                   ,English   ,UK                  ,PG-13         ,150000000.0  ,2007.0    ,11000.0               ,7.5       ,2.35        ,0.0
92  ,Color          ,Mike Newell                     ,157.0   ,10000.0               ,Daniel Radcliffe            ,21000.0               ,289994397.0,Adventure|Family|Fantasy|Mystery                                ,Robert Pattinson           ,385670.0       ,Rupert Grint                 ,English   ,UK                  ,PG-13         ,150000000.0  ,2005.0    ,11000.0               ,7.6       ,2.35        ,0.0
93  ,Color          ,Peter Berg                      ,102.0   ,979.0                 ,Charlize Theron             ,10000.0               ,227946274.0,Action|Drama                                                    ,Will Smith                 ,343648.0       ,Eddie Marsan                 ,English   ,USA                 ,PG-13         ,150000000.0  ,2008.0    ,9000.0                ,6.4       ,2.35        ,0.0
94  ,Color          ,Francis Lawrence                ,104.0   ,558.0                 ,Alice Braga                 ,10000.0               ,256386216.0,Drama|Horror|Sci-Fi                                             ,Will Smith                 ,530870.0       ,Willow Smith                 ,English   ,USA                 ,PG-13         ,150000000.0  ,2007.0    ,1000.0                ,7.2       ,2.35        ,11000.0
95  ,Color          ,Tim Burton                      ,115.0   ,588.0                 ,Christopher Lee             ,40000.0               ,206456431.0,Adventure|Comedy|Family|Fantasy                                 ,Johnny Depp                ,320284.0       ,David Kelly                  ,English   ,USA                 ,PG            ,150000000.0  ,2005.0    ,16000.0               ,6.7       ,1.85        ,0.0
96  ,Color          ,Brad Bird                       ,111.0   ,954.0                 ,John Ratzenberger           ,1000.0                ,206435493.0,Animation|Comedy|Family|Fantasy                                 ,Janeane Garofalo           ,473887.0       ,Brian Dennehy                ,English   ,USA                 ,G             ,150000000.0  ,2007.0    ,1000.0                ,8.0       ,2.35        ,10000.0
97  ,Color          ,Christopher Nolan               ,128.0   ,11000.0               ,Liam Neeson                 ,23000.0               ,205343774.0,Action|Adventure                                                ,Christian Bale             ,980946.0       ,Morgan Freeman               ,English   ,USA                 ,PG-13         ,150000000.0  ,2005.0    ,14000.0               ,8.3       ,2.35        ,15000.0
98  ,Color          ,Eric Darnell                    ,89.0    ,436.0                 ,Jada Pinkett Smith          ,1000.0                ,179982968.0,Action|Adventure|Animation|Comedy|Family                        ,Bernie Mac                 ,146019.0       ,Cedric the Entertainer       ,English   ,USA                 ,PG            ,150000000.0  ,2008.0    ,851.0                 ,6.7       ,1.85        ,0.0
99  ,Color          ,Shawn Levy                      ,105.0   ,1000.0                ,Rami Malek                  ,49000.0               ,177243721.0,Adventure|Comedy|Family|Fantasy                                 ,Robin Williams             ,130272.0       ,Steve Coogan                 ,English   ,USA                 ,PG            ,150000000.0  ,2009.0    ,3000.0                ,5.9       ,2.35        ,2000.0
100 ,Color          ,Gavin Hood                      ,119.0   ,2000.0                ,Ryan Reynolds               ,20000.0               ,179883016.0,Action|Adventure|Fantasy|Sci-Fi|Thriller                        ,Hugh Jackman               ,361924.0       ,Dominic Monaghan             ,English   ,USA                 ,PG-13         ,150000000.0  ,2009.0    ,16000.0               ,6.7       ,2.35        ,0.0
101 ,Color          ,Lana Wachowski                  ,129.0   ,233.0                 ,Collin Chou                 ,309.0                 ,139259759.0,Action|Sci-Fi                                                   ,Essie Davis                ,364948.0       ,Nona Gaye                    ,English   ,Australia           ,R             ,150000000.0  ,2003.0    ,269.0                 ,6.7       ,2.35        ,0.0
102 ,Color          ,Chris Buck                      ,102.0   ,490.0                 ,Maurice LaMarche            ,1000.0                ,400736600.0,Adventure|Animation|Comedy|Family|Fantasy|Musical               ,Josh Gad                   ,421658.0       ,Livvy Stubenrauch            ,English   ,USA                 ,PG            ,150000000.0  ,2013.0    ,523.0                 ,7.6       ,2.24        ,58000.0
103 ,Color          ,Lana Wachowski                  ,138.0   ,30.0                  ,Daniel Bernhardt            ,234.0                 ,281492479.0,Action|Sci-Fi                                                   ,Steve Bastoni              ,421818.0       ,Helmut Bakaitis              ,English   ,USA                 ,R             ,150000000.0  ,2003.0    ,198.0                 ,7.2       ,2.35        ,0.0
104 ,Color          ,Alan Taylor                     ,112.0   ,12000.0               ,Natalie Portman             ,26000.0               ,206360018.0,Action|Adventure|Fantasy                                        ,Chris Hemsworth            ,414070.0       ,Anthony Hopkins              ,English   ,USA                 ,PG-13         ,170000000.0  ,2013.0    ,20000.0               ,7.1       ,2.35        ,63000.0
105 ,Color          ,George Miller                   ,120.0   ,943.0                 ,Charlize Theron             ,27000.0               ,153629485.0,Action|Adventure|Sci-Fi|Thriller                                ,Tom Hardy                  ,552503.0       ,Zoë Kravitz                  ,English   ,Australia           ,R             ,150000000.0  ,2015.0    ,9000.0                ,8.1       ,2.35        ,191000.0
106 ,Color          ,Ron Howard                      ,146.0   ,294.0                 ,Ayelet Zurer                ,15000.0               ,133375846.0,Mystery|Thriller                                                ,Tom Hanks                  ,207839.0       ,Armin Mueller-Stahl          ,English   ,USA                 ,PG-13         ,150000000.0  ,2009.0    ,745.0                 ,6.7       ,2.35        ,0.0
107 ,Color          ,Kenneth Branagh                 ,115.0   ,12000.0               ,Natalie Portman             ,26000.0               ,181015141.0,Action|Adventure|Fantasy                                        ,Chris Hemsworth            ,536314.0       ,Anthony Hopkins              ,English   ,USA                 ,PG-13         ,150000000.0  ,2011.0    ,20000.0               ,7.0       ,2.35        ,63000.0
