color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross    ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget     ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color          ,Brad Bird                       ,111     ,954                   ,John Ratzenberger           ,1000                  ,206435493,Animation|Comedy|Family|Fantasy                                 ,Janeane Garofalo           ,473887         ,Brian Dennehy                ,English   ,USA                 ,G             ,150000000  ,2007      ,1000                  ,8         ,2.35        ,10000
Color          ,Christopher Nolan               ,128     ,11000                 ,Liam Neeson                 ,23000                 ,205343774,Action|Adventure                                                ,Christian Bale             ,980946         ,Morgan Freeman               ,English   ,USA                 ,PG-13         ,150000000  ,2005      ,14000                 ,8.3       ,2.35        ,15000
Color          ,Eric Darnell                    ,89      ,436                   ,Jada Pinkett Smith          ,1000                  ,179982968,Action|Adventure|Animation|Comedy|Family                        ,Bernie Mac                 ,146019         ,Cedric the Entertainer       ,English   ,USA                 ,PG            ,150000000  ,2008      ,851                   ,6.7       ,1.85        ,0
Color          ,Shawn Levy                      ,105     ,1000                  ,Rami Malek                  ,49000                 ,177243721,Adventure|Comedy|Family|Fantasy                                 ,Robin Williams             ,130272         ,Steve Coogan                 ,English   ,USA                 ,PG            ,150000000  ,2009      ,3000                  ,5.9       ,2.35        ,2000
Color          ,Gavin Hood                      ,119     ,2000                  ,Ryan Reynolds               ,20000                 ,179883016,Action|Adventure|Fantasy|Sci-Fi|Thriller                        ,Hugh Jackman               ,361924         ,Dominic Monaghan             ,English   ,USA                 ,PG-13         ,150000000  ,2009      ,16000                 ,6.7       ,2.35        ,0
Color          ,Lana Wachowski                  ,129     ,233                   ,Collin Chou                 ,309                   ,139259759,Action|Sci-Fi                                                   ,Essie Davis                ,364948         ,Nona Gaye                    ,English   ,Australia           ,R             ,150000000  ,2003      ,269                   ,6.7       ,2.35        ,0
Color          ,Chris Buck                      ,102     ,490                   ,Maurice LaMarche            ,1000                  ,400736600,Adventure|Animation|Comedy|Family|Fantasy|Musical               ,Josh Gad                   ,421658         ,Livvy Stubenrauch            ,English   ,USA                 ,PG            ,150000000  ,2013      ,523                   ,7.6       ,2.24        ,58000
Color          ,Lana Wachowski                  ,138     ,30                    ,Daniel Bernhardt            ,234                   ,281492479,Action|Sci-Fi                                                   ,Steve Bastoni              ,421818         ,Helmut Bakaitis              ,English   ,USA                 ,R             ,150000000  ,2003      ,198                   ,7.2       ,2.35        ,0
Color          ,Alan Taylor                     ,112     ,12000                 ,Natalie Portman             ,26000                 ,206360018,Action|Adventure|Fantasy                                        ,Chris Hemsworth            ,414070         ,Anthony Hopkins              ,English   ,USA                 ,PG-13         ,170000000  ,2013      ,20000                 ,7.1       ,2.35        ,63000
Color          ,George Miller                   ,120     ,943                   ,Charlize Theron             ,27000                 ,153629485,Action|Adventure|Sci-Fi|Thriller                                ,Tom Hardy                  ,552503         ,Zoë Kravitz                  ,English   ,Australia           ,R             ,150000000  ,2015      ,9000                  ,8.1       ,2.35        ,191000
Color          ,Ron Howard                      ,146     ,294                   ,Ayelet Zurer                ,15000                 ,133375846,Mystery|Thriller                                                ,Tom Hanks                  ,207839         ,Armin Mueller-Stahl          ,English   ,USA                 ,PG-13         ,150000000  ,2009      ,745                   ,6.7       ,2.35        ,0
Color          ,Kenneth Branagh                 ,115     ,12000                 ,Natalie Portman             ,26000                 ,181015141,Action|Adventure|Fantasy                                        ,Chris Hemsworth            ,536314         ,Anthony Hopkins              ,English   ,USA                 ,PG-13         ,150000000  ,2011      ,20000                 ,7         ,2.35        ,63000
Color          ,Byron Howard                    ,96      ,699                   ,Diedrich Bader              ,17000                 ,114053579,Adventure|Animation|Comedy|Drama|Family                         ,Chloë Grace Moretz         ,146766         ,James Lipton                 ,English   ,USA                 ,PG            ,150000000  ,2008      ,759                   ,6.9       ,1.85        ,0
Color          ,Hoyt Yeatman                    ,88      ,182                   ,Piper Mackenzie Harris      ,730                   ,119420252,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi         ,Kelli Garner               ,33042          ,Niecy Nash                   ,English   ,USA                 ,PG            ,150000000  ,2009      ,607                   ,5.1       ,2.35        ,0
Color          ,Jonathan Liebesman              ,99      ,502                   ,Edgar Ramírez               ,14000                 ,83640426 ,Action|Adventure|Fantasy                                        ,Liam Neeson                ,152826         ,Lily James                   ,English   ,USA                 ,PG-13         ,150000000  ,2012      ,897                   ,5.8       ,1.85        ,19000
